"","STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","CDSD","CDSD_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"520","USC00292100","CORRALES, NM US",35.2488,-106.595,1531.9,"1997-04",0,"0",0,"1,0",1,",0",25,",0,12,",0,"1,,0,30,+",1.5,",,0,12,",0.6,",,0,12,",80,"5,0,21,",NA,"",1.9,",,,0",1.5,",,,0",51.1,"5,0",66.8,"5,,,0",35.5,",,,0"
"521","USC00292100","CORRALES, NM US",35.2488,-106.595,1531.9,"1997-05",19,"0",0,",0",0,",0",33,",0,02,",0,",,0,31,+",0,",,0,31,+",0.22,",,0,22,",91,"5,0,31,",NA,"",0.61,",,,0",0,",,,0",63.4,"5,0",81.4,"5,,,0",45.4,",,,0"
"522","USC00292100","CORRALES, NM US",35.2488,-106.595,1531.9,"1997-06",151,"0",0,",0",0,",0",43,",0,21,",0,",,0,30,+",0,",,0,30,+",0.42,",,0,08,",98,"2,0,30,",NA,"",0.83,",,,0",0,",,,0",69,"2,0",87.5,"2,,,0",50.5,",,,0"
"523","USC00292100","CORRALES, NM US",35.2488,-106.595,1531.9,"1997-07",422,"0",0,",0",0,",0",46,",0,01,",0,",,0,31,+",0,",,0,31,+",1.22,",,0,31,",98,"2,0,02,",0,"0",3.26,",,,0",0,",,,0",74.3,"2,0",90.9,"2,,,0",57.8,",,,0"
"524","USC00292100","CORRALES, NM US",35.2488,-106.595,1531.9,"1997-08",649,"0",0,",0",0,",0",50,",0,17,",0,",,0,31,+",0,",,0,31,+",0.95,",,0,23,",93,"4,0,28,",0,"0",2,",,,0",0,",,,0",73.6,"4,0",88.4,"4,,,0",58.9,",,,0"
"525","USC00292100","CORRALES, NM US",35.2488,-106.595,1531.9,"1997-09",782,"0",0,",0",0,",0",48,",0,30,+",0,",,0,30,+",0,",,0,30,+",1.51,",,0,21,",91,"2,0,08,+",8,"0",1.62,",,,0",0,",,,0",69.5,"2,0",84.7,"2,,,0",54.2,",,,0"
"526","USC00292100","CORRALES, NM US",35.2488,-106.595,1531.9,"1997-10",791,"0",0,",0",0,",0",22,"1,0,28,+",0,",,0,31,+",0,",,0,31,+",0.21,",,0,08,",86,"1,0,01,",353,"0",0.29,",,,0",0,",,,0",53.4,"2,0",70.9,"1,,,0",35.9,"1,,,0"
"527","USC00292100","CORRALES, NM US",35.2488,-106.595,1531.9,"1997-11",791,"0",0,",0",1,",0",10,",0,16,",0,",,0,30,+",3,",,0,15,",0.4,",,0,15,",68,"2,0,08,+",1037,"0",1.16,",,,0",3,",,,0",40.5,"2,0",55.2,"2,,,0",25.8,",,,0"
"528","USC00292100","CORRALES, NM US",35.2488,-106.595,1531.9,"1997-12",791,"0",NA,"",2,"1,0",8,",0,13,+",NA,"",1.8,"1,,0,21,",0.54,",,0,02,",54,"1,0,19,",2034,"0",1.19,",,,0",3.3,"1,,,0",31.9,"1,0",43.7,"1,,,0",20,",,,0"
"529","USC00292100","CORRALES, NM US",35.2488,-106.595,1531.9,"1998-01",0,"0",0,",0",0,"2,0",12,",0,09,",0,",,0,31,+",0,"2,,0,31,+",0.06,"2,,0,06,",60,"1,0,28,",2909,"0",0.11,"2,,,0",0,"2,,,0",36,"1,0",51.4,"1,,,0",20.6,",,,0"
"530","USC00292100","CORRALES, NM US",35.2488,-106.595,1531.9,"1998-02",0,"0",0,",0",0,",0",12,"1,0,28,",0,",,0,28,+",0,",,0,28,+",0.48,",,0,15,",68,"2,0,24,",3628,"0",1.07,",,,0",0,",,,0",37.5,"2,0",51.1,"2,,,0",24,"1,,,0"
"531","USC00292100","CORRALES, NM US",35.2488,-106.595,1531.9,"1998-03",0,"0",0,",0",0,",0",12,",0,01,",0,",,0,31,+",0.3,",,0,29,",0.91,",,0,16,",79,"5,0,24,",4156,"0",2.24,",,,0",0.3,",,,0",45.2,"5,0",61.2,"5,,,0",29.2,",,,0"
"532","USC00292100","CORRALES, NM US",35.2488,-106.595,1531.9,"1998-04",NA,"",0,",0",0,",0",24,",0,19,",0,",,0,30,+",0,",,0,30,+",0.38,",,0,26,",NA,"",NA,"",0.4,",,,0",0,",,,0",NA,"",NA,"",32,",,,0"
"533","USC00292100","CORRALES, NM US",35.2488,-106.595,1531.9,"1998-05",NA,"",0,",0",0,",0",32,",0,16,+",0,",,0,31,+",0,",,0,31,+",0,",,0,31,+",89,"3,0,31,+",NA,"",0,",,,0",0,",,,0",60.3,"3,0",81.9,"3,,,0",38.8,",,,0"
"534","USC00292100","CORRALES, NM US",35.2488,-106.595,1531.9,"1998-06",NA,"",0,",0",0,",0",40,",0,19,+",0,",,0,30,+",0,",,0,30,+",0.16,",,0,10,",102,"4,0,30,+",NA,"",0.16,",,,0",0,",,,0",68.5,"4,0",90.4,"4,,,0",46.7,",,,0"
"535","USC00292100","CORRALES, NM US",35.2488,-106.595,1531.9,"1998-07",NA,"",0,",0",0,",0",NA,"",0,",,0,31,+",0,",,0,31,+",0.68,",,0,09,",NA,"",NA,"",1.16,",,,0",0,",,,0",NA,"",NA,"",NA,""
"536","USC00292100","CORRALES, NM US",35.2488,-106.595,1531.9,"1998-08",NA,"",0,",0",0,",0",50,"1,0,14,+",0,",,0,31,+",0,",,0,31,+",0.83,",,0,25,",97,"1,0,08,",NA,"",1.77,",,,0",0,",,,0",75.1,"2,0",90.4,"1,,,0",59.7,"1,,,0"
"537","USC00292100","CORRALES, NM US",35.2488,-106.595,1531.9,"1998-09",NA,"",0,",0",0,",0",41,",0,27,+",0,",,0,30,+",0,",,0,30,+",0.36,",,0,29,",91,"2,0,28,+",NA,"",0.36,",,,0",0,",,,0",69.9,"2,0",87.4,"2,,,0",52.4,",,,0"
"538","USC00292100","CORRALES, NM US",35.2488,-106.595,1531.9,"1998-10",NA,"",0,",0",0,",0",28,"1,0,18,+",0,",,0,31,+",0,",,0,31,+",0.44,",,0,27,",NA,"",NA,"",1.61,",,,0",0,",,,0",NA,"",NA,"",39,"1,,,0"
"539","USC00292100","CORRALES, NM US",35.2488,-106.595,1531.9,"1998-11",NA,"",0,",0",0,",0",17,"1,0,21,",0,",,0,30,+",0,",,0,30,+",0.34,",,0,12,",70,"1,0,15,",NA,"",0.47,",,,0",0,",,,0",43.7,"2,0",58.8,"1,,,0",28.6,"1,,,0"
"540","USC00292100","CORRALES, NM US",35.2488,-106.595,1531.9,"1998-12",NA,"",0,"3,0",0,"2,0",10,"2,0,08,",0,"3,,0,31,+",0,"2,,0,31,+",0,"2,,0,31,+",64,"2,0,30,",NA,"",0,"2,,,0",0,"2,,,0",36.5,"4,0",52.8,"2,,,0",20.2,"2,,,0"
"541","USC00292100","CORRALES, NM US",35.2488,-106.595,1531.9,"1999-01",0,"0",0,",0",0,",0",13,",0,15,",0,",,0,31,+",0,",,0,31,+",0.2,",,0,21,",64,"2,0,19,",NA,"",0.2,",,,0",0,",,,0",39.1,"2,0",55.8,"2,,,0",22.4,",,,0"
"542","USC00292100","CORRALES, NM US",35.2488,-106.595,1531.9,"1999-02",0,"0",0,",0",0,",0",10,",0,12,",0,",,0,28,+",0,",,0,28,+",0,",,0,28,+",70,"2,0,10,",NA,"",0,",,,0",0,",,,0",41.1,"2,0",60.7,"2,,,0",21.5,",,,0"
"543","USC00292100","CORRALES, NM US",35.2488,-106.595,1531.9,"1999-03",NA,"",0,",0",0,",0",20,"4,0,13,",0,",,0,31,+",0,",,0,31,+",0.5,",,0,19,",75,"3,0,31,+",NA,"",1.76,",,,0",0,",,,0",48,"6,0",66.4,"3,,,0",29.6,"4,,,0"
"544","USC00292100","CORRALES, NM US",35.2488,-106.595,1531.9,"1999-04",NA,"",0,",0",0,",0",24,",0,16,+",0,",,0,30,+",0,",,0,30,+",0.43,",,0,21,",NA,"",NA,"",0.43,",,,0",0,",,,0",NA,"",NA,"",35.5,",,,0"
"545","USC00292100","CORRALES, NM US",35.2488,-106.595,1531.9,"1999-05",NA,"",0,",0",0,",0",30,",0,07,+",0,",,0,31,+",0,",,0,31,+",0.36,",,0,28,+",NA,"",NA,"",1.02,",,,0",0,",,,0",NA,"",NA,"",44,",,,0"
"546","USC00292100","CORRALES, NM US",35.2488,-106.595,1531.9,"1999-06",NA,"",0,",0",0,",0",37,",0,05,",0,",,0,30,+",0,",,0,30,+",0.31,",,0,17,",98,"2,0,30,+",NA,"",0.31,",,,0",0,",,,0",69.1,"2,0",88.4,"2,,,0",49.7,",,,0"
"547","USC00292100","CORRALES, NM US",35.2488,-106.595,1531.9,"1999-07",NA,"",0,",0",0,",0",52,",0,11,+",0,",,0,31,+",0,",,0,31,+",0.31,",,0,09,",100,"3,0,01,",0,"0",0.31,",,,0",0,",,,0",75.1,"3,0",89.5,"3,,,0",60.6,",,,0"
"548","USC00292100","CORRALES, NM US",35.2488,-106.595,1531.9,"1999-08",NA,"",0,",0",0,",0",49,",0,13,",0,",,0,31,+",0,",,0,31,+",0.7,",,0,10,",91,"2,0,30,+",0,"0",2.27,",,,0",0,",,,0",72.6,"2,0",86.6,"2,,,0",58.7,",,,0"
"549","USC00292100","CORRALES, NM US",35.2488,-106.595,1531.9,"1999-09",NA,"",0,",0",0,",0",31,",0,29,",0,",,0,30,+",0,",,0,30,+",0.7,",,0,03,",89,"3,0,26,+",34,"0",0.88,",,,0",0,",,,0",65.8,"3,0",82.1,"3,,,0",49.6,",,,0"
"550","USC00292100","CORRALES, NM US",35.2488,-106.595,1531.9,"1999-10",NA,"",0,",0",0,",0",24,"1,0,31,+",0,",,0,31,+",0,",,0,31,+",0,",,0,31,+",83,"1,0,13,+",337,"0",0,",,,0",0,",,,0",54.9,"1,0",75.5,"1,,,0",34.4,"1,,,0"
"551","USC00292100","CORRALES, NM US",35.2488,-106.595,1531.9,"1999-11",NA,"",0,",0",0,",0",14,",0,23,",0,",,0,30,+",0,",,0,30,+",0,",,0,30,+",76,"2,0,14,",841,"0",0,",,,0",0,",,,0",47,"2,0",66.6,"2,,,0",27.3,",,,0"
"552","USC00292100","CORRALES, NM US",35.2488,-106.595,1531.9,"1999-12",NA,"",0,",0",0,",0",6,",0,15,",0,",,0,31,+",0,",,0,31,+",0,",,0,31,+",59,"2,0,23,",1750,"0",0,",,,0",0,",,,0",33.6,"2,0",48.9,"2,,,0",18.3,",,,0"
"553","USC00292100","CORRALES, NM US",35.2488,-106.595,1531.9,"2000-01",0,"0",0,",0",0,"2,0",10,",0,09,",0,",,0,31,+",0,"2,,0,31,+",0,"2,,0,31,+",69,"2,0,18,",2552,"0",0,"2,,,0",0,"2,,,0",37.6,"2,0",54.9,"2,,,0",20.2,",,,0"
"554","USC00292100","CORRALES, NM US",35.2488,-106.595,1531.9,"2000-09",NA,"",0,"2,0",0,"4,0",NA,"",0,"2,,0,30,+",0,"4,,0,30,+",0,"4,,0,30,+",NA,"",NA,"",0,"4,,,0",0,"4,,,0",NA,"",NA,"",NA,""
"555","USC00292100","CORRALES, NM US",35.2488,-106.595,1531.9,"2000-10",NA,"",NA,"",NA,"",32,"1,0,31,",NA,"",NA,"",NA,"",89,"4,0,02,",NA,"",NA,"",NA,"",54.2,"5,0",67.6,"4,,,0",40.8,"1,,,0"
"556","USC00292100","CORRALES, NM US",35.2488,-106.595,1531.9,"2000-12",NA,"",0,"3,0",0,"2,0",NA,"",0,"3,,0,31,+",0,"2,,0,31,+",NA,"",NA,"",NA,"",NA,"",0,"2,,,0",NA,"",NA,"",NA,""
"557","USC00292100","CORRALES, NM US",35.2488,-106.595,1531.9,"2001-01",0,"",NA,"",NA,"",12,",0,31,+",NA,"",NA,"",NA,"",56,"1,0,06,+",NA,"",NA,"",NA,"",33.4,"1,0",45.6,"1,,,0",21.2,",,,0"
"558","USC00292100","CORRALES, NM US",35.2488,-106.595,1531.9,"2001-02",0,"",NA,"",NA,"",12,"1,0,01,",NA,"",NA,"",NA,"",67,"3,0,22,",NA,"",NA,"",NA,"",41.1,"3,0",56.4,"3,,,0",25.8,"1,,,0"
"559","USC00292100","CORRALES, NM US",35.2488,-106.595,1531.9,"2001-03",0,"",0,"1,0",0,",0",24,",0,16,+",0,"1,,0,31,+",0,",,0,31,+",0,",,0,31,+",77,"2,0,21,",NA,"",0,",,,0",0,",,,0",46.3,"2,0",62,"2,,,0",30.5,",,,0"
"560","USC00292100","CORRALES, NM US",35.2488,-106.595,1531.9,"2001-04",0,"",0,",0",0,",0",26,",0,12,",0,",,0,30,+",0,",,0,30,+",0,",,0,30,+",84,"4,0,30,",NA,"",0,",,,0",0,",,,0",54.7,"4,0",74.1,"4,,,0",35.4,",,,0"
"561","USC00292100","CORRALES, NM US",35.2488,-106.595,1531.9,"2002-02",NA,"",0,"1,0",0,",0",NA,"",0,"1,,0,28,+",0,",,0,28,+",0,",,0,28,+",NA,"",NA,"",0,",,,0",0,",,,0",NA,"",NA,"",NA,""
"562","USC00292100","CORRALES, NM US",35.2488,-106.595,1531.9,"2002-03",NA,"",0,",0",0,",0",NA,"",0,",,0,31,+",0,",,0,31,+",0.1,",,0,25,",81,",0,29,",NA,"",0.1,",,,0",0,",,,0",NA,"",65.1,",,,0",NA,""
"563","USC00292100","CORRALES, NM US",35.2488,-106.595,1531.9,"2002-04",NA,"",0,",0",0,",0",NA,"",0,",,0,30,+",0,",,0,30,+",0.15,",,0,08,",88,",0,24,",NA,"",0.2,",,,0",0,",,,0",NA,"",79,",,,0",NA,""
"564","USC00292100","CORRALES, NM US",35.2488,-106.595,1531.9,"2002-05",NA,"",0,",0",0,",0",NA,"",0,",,0,31,+",0,",,0,31,+",0,",T,0,27,",99,",0,31,",NA,"",0,",T,,0",0,",,,0",NA,"",84.6,",,,0",NA,""
"565","USC00292100","CORRALES, NM US",35.2488,-106.595,1531.9,"2002-06",NA,"",0,",0",0,",0",43,"3,0,19,+",0,",,0,30,+",0,",,0,30,+",0,",T,0,24,+",101,",0,01,",NA,"",0,",T,,0",0,",,,0",73.5,"3,0",95.3,",,,0",51.7,"3,,,0"
"566","USC00292100","CORRALES, NM US",35.2488,-106.595,1531.9,"2002-07",NA,"",0,",0",0,",0",53,"4,0,29,",0,",,0,31,+",0,",,0,31,+",0.33,",,0,11,",102,",0,01,",0,"0",0.49,",,,0",0,",,,0",75.5,"4,0",92.7,",,,0",58.2,"4,,,0"
"567","USC00292100","CORRALES, NM US",35.2488,-106.595,1531.9,"2002-08",NA,"",0,",0",0,",0",NA,"",0,",,0,31,+",0,",,0,31,+",0.54,",,0,03,",99,",0,16,",NA,"",0.95,",,,0",0,",,,0",NA,"",92.6,",,,0",NA,""
"568","USC00292100","CORRALES, NM US",35.2488,-106.595,1531.9,"2002-09",NA,"",0,",0",0,",0",NA,"",0,",,0,30,+",0,",,0,30,+",1.65,",,0,11,",94,",0,07,+",NA,"",2.11,",,,0",0,",,,0",NA,"",82.7,",,,0",NA,""
"569","USC00292100","CORRALES, NM US",35.2488,-106.595,1531.9,"2002-10",NA,"",0,",0",0,",0",NA,"",0,",,0,31,+",0,",,0,31,+",1,",,0,23,",83,"1,0,12,",NA,"",1.24,",,,0",0,",,,0",NA,"",71.5,"1,,,0",NA,""
"570","USC00292100","CORRALES, NM US",35.2488,-106.595,1531.9,"2002-11",NA,"",0,",0",0,",0",NA,"",0,",,0,30,+",0,",,0,30,+",0.11,",,0,10,",69,",0,10,",NA,"",0.11,",,,0",0,",,,0",NA,"",58.7,",,,0",NA,""
"571","USC00292100","CORRALES, NM US",35.2488,-106.595,1531.9,"2002-12",NA,"",1,"4,0",0,",0",NA,"",1,"4,,0,24,",0.5,",,0,24,",0.2,",,0,03,",60,",0,01,",NA,"",0.37,",,,0",0.5,",,,0",NA,"",48.2,",,,0",NA,""
"572","USC00292100","CORRALES, NM US",35.2488,-106.595,1531.9,"2003-01",NA,"",0,",0",0,",0",NA,"",0,",,0,31,+",0,",,0,31,+",0,",,0,31,+",68,",0,29,",NA,"",0,",,,0",0,",,,0",NA,"",58.3,",,,0",NA,""
"573","USC00292100","CORRALES, NM US",35.2488,-106.595,1531.9,"2003-02",NA,"",0,",0",0,",0",NA,"",0,",T,0,09,",0,",,0,28,+",0.22,",,0,21,",71,",0,03,",NA,"",0.7,",,,0",0,",,,0",NA,"",54.8,",,,0",NA,""
"574","USC00292100","CORRALES, NM US",35.2488,-106.595,1531.9,"2003-03",NA,"",0,",0",0,",0",NA,"",0,",T,0,01,",0,",T,0,01,",0.7,",,0,21,",77,",0,14,",NA,"",1.31,",,,0",0,",T,,0",NA,"",62.1,",,,0",NA,""
"575","USC00292100","CORRALES, NM US",35.2488,-106.595,1531.9,"2003-04",NA,"",0,",0",0,",0",NA,"",0,",,0,30,+",0,",,0,30,+",0,",T,0,24,+",83,",0,14,+",NA,"",0,",T,,0",0,",,,0",NA,"",73.2,",,,0",NA,""
"576","USC00292100","CORRALES, NM US",35.2488,-106.595,1531.9,"2003-05",NA,"",0,",0",0,",0",NA,"",0,",,0,31,+",0,",,0,31,+",0,",T,0,27,+",97,"1,0,31,",NA,"",0,",T,,0",0,",,,0",NA,"",83.3,"1,,,0",NA,""
"577","USC00292100","CORRALES, NM US",35.2488,-106.595,1531.9,"2003-06",NA,"",0,",0",0,",0",43,"4,0,21,+",0,",,0,30,+",0,",,0,30,+",0.1,"1,,0,19,",96,",0,30,+",NA,"",0.16,"1,,,0",0,",,,0",70.5,"4,0",90.5,",,,0",50.5,"4,,,0"
"578","USC00292100","CORRALES, NM US",35.2488,-106.595,1531.9,"2003-07",NA,"",0,",0",0,",0",NA,"",0,",,0,31,+",0,",,0,31,+",0.08,",,0,23,",106,",0,15,",NA,"",0.08,",,,0",0,",,,0",NA,"",98.4,",,,0",NA,""
"579","USC00292100","CORRALES, NM US",35.2488,-106.595,1531.9,"2003-08",NA,"",0,",0",0,",0",NA,"",0,",,0,31,+",0,",,0,31,+",0.23,",,0,19,",100,"1,0,10,",NA,"",0.68,",,,0",0,",,,0",NA,"",93.3,"1,,,0",NA,""
"580","USC00292100","CORRALES, NM US",35.2488,-106.595,1531.9,"2003-09",NA,"",0,",0",0,",0",NA,"",0,",,0,30,+",0,",,0,30,+",0.23,",,0,10,",91,",0,04,",NA,"",0.43,",,,0",0,",,,0",NA,"",85.6,",,,0",NA,""
"581","USC00292100","CORRALES, NM US",35.2488,-106.595,1531.9,"2003-10",NA,"",0,"1,0",0,"1,0",NA,"",0,"1,,0,31,+",0,"1,,0,31,+",0.63,"1,,0,08,",90,"1,0,01,",NA,"",0.91,"1,,,0",0,"1,,,0",NA,"",78.1,"1,,,0",NA,""
"582","USC00292100","CORRALES, NM US",35.2488,-106.595,1531.9,"2003-11",NA,"",0,",0",0,",0",NA,"",0,",,0,30,+",0,",,0,30,+",0.7,",,0,13,",75,",0,04,+",NA,"",0.72,",,,0",0,",,,0",NA,"",59.1,",,,0",NA,""
"583","USC00292100","CORRALES, NM US",35.2488,-106.595,1531.9,"2003-12",NA,"",1,",0",0,",0",9,"1,0,29,",1,",,0,12,",0.5,",,0,12,",0.11,",,0,12,",66,",0,02,",NA,"",0.13,",,,0",0.5,",,,0",34.2,"1,0",50.5,",,,0",17.9,"1,,,0"
"584","USC00292100","CORRALES, NM US",35.2488,-106.595,1531.9,"2004-01",NA,"",0,",0",0,",0",NA,"",0,",,0,31,+",0,",T,0,26,+",0.1,",,0,21,",59,",0,13,",NA,"",0.24,",,,0",0,",T,,0",NA,"",50.5,",,,0",NA,""
"585","USC00292100","CORRALES, NM US",35.2488,-106.595,1531.9,"2004-02",NA,"",1,",0",1,",0",NA,"",1,",,0,24,",1,",,0,24,",0.78,",,0,24,",68,",0,19,",NA,"",1.14,",,,0",2.5,",,,0",NA,"",50.6,",,,0",NA,""
"586","USC00292100","CORRALES, NM US",35.2488,-106.595,1531.9,"2004-03",NA,"",0,",0",0,",0",NA,"",0,",,0,31,+",0,",,0,31,+",0.2,"3,,0,05,",85,"1,0,22,+",NA,"",0.42,",a,,0",0,",,,0",NA,"",68.1,"1,,,0",NA,""
"587","USC00292100","CORRALES, NM US",35.2488,-106.595,1531.9,"2004-04",NA,"",0,",0",0,",0",NA,"",0,",,0,30,+",0,",,0,30,+",1.18,",,0,03,",80,",0,29,+",NA,"",2.29,",,,0",0,",,,0",NA,"",69.1,",,,0",NA,""
"588","USC00292100","CORRALES, NM US",35.2488,-106.595,1531.9,"2004-05",NA,"",0,",0",0,",0",NA,"",0,",,0,31,+",0,",,0,31,+",0.02,",,0,11,",91,",0,19,",NA,"",0.02,",,,0",0,",,,0",NA,"",83.3,",,,0",NA,""
"589","USC00292100","CORRALES, NM US",35.2488,-106.595,1531.9,"2004-06",NA,"",0,",0",0,",0",39,"5,0,11,",0,",,0,30,+",0,",,0,30,+",0.41,",,0,27,",97,",0,15,+",NA,"",0.84,",,,0",0,",,,0",69.9,"5,0",91.1,",,,0",48.8,"5,,,0"
"590","USC00292100","CORRALES, NM US",35.2488,-106.595,1531.9,"2004-07",NA,"",0,",0",0,",0",44,"1,0,05,",0,",,0,31,+",0,",,0,31,+",0.68,"1,,0,28,",98,"1,0,16,+",0,"0",1.69,"1,,,0",0,",,,0",74.3,"1,0",92.7,"1,,,0",55.9,"1,,,0"
"591","USC00292100","CORRALES, NM US",35.2488,-106.595,1531.9,"2004-08",NA,"",0,",0",0,",0",NA,"",0,",,0,31,+",0,",,0,31,+",0.16,"1,,0,05,",98,"1,0,09,",NA,"",0.76,"1,,,0",0,",,,0",NA,"",90.1,"1,,,0",NA,""
"592","USC00292100","CORRALES, NM US",35.2488,-106.595,1531.9,"2004-09",NA,"",0,",0",0,",0",NA,"",0,",,0,30,+",0,",,0,30,+",0.51,",,0,19,",95,",0,14,",NA,"",1.17,",,,0",0,",,,0",NA,"",84.1,",,,0",NA,""
"593","USC00292100","CORRALES, NM US",35.2488,-106.595,1531.9,"2004-10",NA,"",0,",0",0,",0",NA,"",0,",,0,31,+",0,",,0,31,+",0.67,",,0,06,",79,",0,05,+",NA,"",1.88,",,,0",0,",,,0",NA,"",69.7,",,,0",NA,""
"594","USC00292100","CORRALES, NM US",35.2488,-106.595,1531.9,"2004-11",NA,"",1,",0",1,",0",NA,"",1,",,0,29,",1,",,0,29,",0.45,"1,,0,23,",NA,"",NA,"",0.66,"1,,,0",1,",,,0",NA,"",NA,"",NA,""
"595","USC00292100","CORRALES, NM US",35.2488,-106.595,1531.9,"2004-12",NA,"",0,",0",0,",0",NA,"",0,",,0,31,+",0,",T,0,22,+",0.16,",,0,30,",63,",0,30,",NA,"",0.27,",,,0",0,",T,,0",NA,"",49.2,",,,0",NA,""
"596","USC00292100","CORRALES, NM US",35.2488,-106.595,1531.9,"2005-01",NA,"",0,",0",0,",0",NA,"",0,",,0,31,+",0,",T,0,30,",0.53,",,0,28,",65,",0,11,",NA,"",1.4,",,,0",0,",T,,0",NA,"",53.9,",,,0",NA,""
"597","USC00292100","CORRALES, NM US",35.2488,-106.595,1531.9,"2005-02",NA,"",0,",0",0,",0",NA,"",0,",,0,28,+",0,",,0,28,+",0.53,",,0,12,",63,",0,17,",NA,"",1.84,",,,0",0,",,,0",NA,"",53.2,",,,0",NA,""
"598","USC00292100","CORRALES, NM US",35.2488,-106.595,1531.9,"2005-03",NA,"",3,",0",2,",0",NA,"",6,",,0,15,",6,",,0,15,",0.93,",,0,15,",76,",0,13,",NA,"",1.98,",,,0",9,",,,0",NA,"",59.1,",,,0",NA,""
"599","USC00292100","CORRALES, NM US",35.2488,-106.595,1531.9,"2005-04",NA,"",0,",0",0,",0",NA,"",0,",T,0,10,",0.5,",,0,10,",0.42,"2,,0,25,",79,"1,0,21,",NA,"",1.22,",a,,0",0.5,",,,0",NA,"",70.4,"1,,,0",NA,""
"600","USC00292100","CORRALES, NM US",35.2488,-106.595,1531.9,"2005-05",NA,"",0,",0",0,",0",NA,"",0,",,0,31,+",0,",,0,31,+",0.18,",,0,04,",102,",0,22,",NA,"",0.31,",,,0",0,",,,0",NA,"",82.5,",,,0",NA,""
"601","USC00292100","CORRALES, NM US",35.2488,-106.595,1531.9,"2005-06",NA,"",0,",0",0,",0",40,"4,0,05,",0,",,0,30,+",0,",,0,30,+",0.47,",,0,22,",99,",0,21,",NA,"",0.54,",,,0",0,",,,0",69,"4,0",89.9,",,,0",48.1,"4,,,0"
"602","USC00292100","CORRALES, NM US",35.2488,-106.595,1531.9,"2005-07",NA,"",0,",0",0,",0",NA,"",0,",,0,31,+",0,",,0,31,+",0.1,",,0,16,",101,",0,21,+",NA,"",0.13,",,,0",0,",,,0",NA,"",96.7,",,,0",NA,""
"603","USC00292100","CORRALES, NM US",35.2488,-106.595,1531.9,"2005-08",NA,"",0,",0",0,",0",50,"4,0,31,+",0,",,0,31,+",0,",,0,31,+",0.87,",,0,14,",97,",0,10,+",NA,"",1.27,",,,0",0,",,,0",74.6,"4,0",92.1,",,,0",57,"4,,,0"
"604","USC00292100","CORRALES, NM US",35.2488,-106.595,1531.9,"2005-09",NA,"",0,",0",0,",0",NA,"",0,",,0,30,+",0,",,0,30,+",0.99,",,0,29,",95,",0,01,",NA,"",1.42,",,,0",0,",,,0",NA,"",87.1,",,,0",NA,""
"605","USC00292100","CORRALES, NM US",35.2488,-106.595,1531.9,"2005-10",NA,"",0,",0",0,",0",NA,"",0,",,0,31,+",0,",,0,31,+",0.44,",,0,16,",81,",0,05,+",NA,"",1.27,",,,0",0,",,,0",NA,"",70.7,",,,0",NA,""
"606","USC00292100","CORRALES, NM US",35.2488,-106.595,1531.9,"2005-11",NA,"",0,",0",0,",0",NA,"",0,",,0,30,+",0,",,0,30,+",0.02,",,0,27,",74,",0,11,",NA,"",0.02,",,,0",0,",,,0",NA,"",62.3,",,,0",NA,""
"607","USC00292100","CORRALES, NM US",35.2488,-106.595,1531.9,"2005-12",NA,"",0,",0",0,",0",NA,"",0,",T,0,13,",0.3,",,0,13,",0.06,",,0,13,",66,",0,24,+",NA,"",0.06,",,,0",0.3,",,,0",NA,"",53.5,",,,0",NA,""
"608","USC00292100","CORRALES, NM US",35.2488,-106.595,1531.9,"2006-01",NA,"",0,",0",0,",0",NA,"",0,",T,0,26,",0.4,",,0,26,",0.04,",,0,26,",63,",0,04,",NA,"",0.04,",,,0",0.4,",,,0",NA,"",53.9,",,,0",NA,""
"609","USC00292100","CORRALES, NM US",35.2488,-106.595,1531.9,"2006-02",NA,"",0,",0",0,",0",NA,"",0,",,0,28,+",0,",,0,28,+",0,",,0,28,+",73,",0,28,",NA,"",0,",,,0",0,",,,0",NA,"",58.3,",,,0",NA,""
"610","USC00292100","CORRALES, NM US",35.2488,-106.595,1531.9,"2006-03",NA,"",1,",0",1,",0",NA,"",2,",,0,12,",3,",,0,12,",0.28,",,0,12,",76,",0,01,",NA,"",0.3,",,,0",3,",,,0",NA,"",62.9,",,,0",NA,""
"611","USC00292100","CORRALES, NM US",35.2488,-106.595,1531.9,"2006-04",NA,"",0,",0",0,",0",NA,"",0,",,0,30,+",0,",,0,30,+",0.08,",,0,29,",86,",0,14,",NA,"",0.11,",,,0",0,",,,0",NA,"",76.4,",,,0",NA,""
"612","USC00292100","CORRALES, NM US",35.2488,-106.595,1531.9,"2006-05",NA,"",0,",0",0,",0",NA,"",0,",,0,31,+",0,",,0,31,+",0,",,0,31,+",96,",0,20,",NA,"",0,",,,0",0,",,,0",NA,"",86.8,",,,0",NA,""
